split,interval_type,origin_index,origin_date,horizon_trading_days,raw_gold_price_anchor,actual_gold_price,predicted_log_return_p10,predicted_log_return_p50,predicted_log_return_p90,forecast_price_p10,forecast_price_p50,forecast_price_p90
test,calibrated,4539,2023-05-26,20,1965.4000244140625,1935.9000244140625,-0.093724593288192,-0.02305762508826979,0.06817000069647887,1789.5625528080402,1920.6010314740925,2104.0536636022885
test,calibrated,4539,2023-05-26,30,1965.4000244140625,1977.5,-0.12104819740680116,-0.0338989907345678,0.08020909728840395,1741.327236335767,1899.8915557710934,2129.5376632565094
test,calibrated,4540,2023-05-29,1,1965.4000244140625,1972.4000244140625,-0.04259533637958209,-0.007695226211623677,0.05462916652056165,1883.4410753202028,1950.3338697111685,2075.755047666942
test,calibrated,4540,2023-05-29,5,1965.4000244140625,1864.300048828125,-0.11143156728612631,-0.03393469240732445,0.06862083449245365,1758.1537136155264,1899.8237276752916,2105.0024559601447
test,calibrated,4540,2023-05-29,10,1965.4000244140625,2042.800048828125,-0.08361678508713094,-0.016444690777113767,0.06816451881654241,1807.7428344693305,1933.3439274620614,2104.042129464339
test,calibrated,4540,2023-05-29,20,1965.4000244140625,1934.5,-0.08443539325857881,-0.01487886300953112,0.0669030077861009,1806.2636069496302,1936.3735824078758,2101.389530602649
test,calibrated,4540,2023-05-29,30,1965.4000244140625,1929.0,-0.11968692903422848,-0.02973650245559994,0.08058281609876995,1743.699264145818,1907.8163140177276,2130.333660268915
test,calibrated,4541,2023-05-30,1,1972.4000244140625,1984.0,-0.04556548572496034,-0.007998540822656566,0.05669607958243992,1884.5434727046013,1956.6866281948605,2087.458228677133
test,calibrated,4541,2023-05-30,5,1972.4000244140625,1973.5999755859375,-0.10904833049644123,-0.028915319688441632,0.07183447095176544,1768.6256167466322,1916.184114427917,2119.299392220989
test,calibrated,4541,2023-05-30,10,1972.4000244140625,1976.0,-0.08744881128381231,-0.018777328547812257,0.06536329990276264,1807.2426328753277,1935.7091772306303,2105.629321736077
test,calibrated,4541,2023-05-30,20,1972.4000244140625,1930.199951171875,-0.08901453915911337,-0.01677915907760365,0.06575505150670519,1804.4151967829775,1939.5809191217777,2106.4543669960262
test,calibrated,4541,2023-05-30,30,1972.4000244140625,1985.199951171875,-0.1296724596542695,-0.035786389690426246,0.07837346865466284,1732.5228275868271,1903.0630088806793,2133.202894020611
test,calibrated,4542,2023-05-31,1,1984.0,1984.0,-0.043107235589670403,-0.006424996025112734,0.05904802186189496,1900.292407989502,1971.2936706542969,2104.6791458129883
test,calibrated,4542,2023-05-31,5,1984.0,1934.0,-0.10444587615426953,-0.02864865248853708,0.06665319155733855,1787.2339274109218,1927.9675331115723,2120.7466083175905
test,calibrated,4542,2023-05-31,10,1984.0,1964.9000244140625,-0.07328811397102118,-0.012455041566625129,0.06042280785075115,1843.796746634923,1959.4424476623535,2107.574619085687
test,calibrated,4542,2023-05-31,20,1984.0,1916.699951171875,-0.08093391772009371,-0.01529602408023341,0.05841058107644694,1829.7531940937768,1953.8836059570312,2103.3379649922567
test,calibrated,4542,2023-05-31,30,1984.0,2047.300048828125,-0.11367960083605544,-0.029103323845703483,0.07124188105429337,1770.8070586898639,1927.0911407470703,2130.5004174909986
test,calibrated,4543,2023-06-01,1,1984.0,1885.4000244140625,-0.0437479764781008,-0.007278941698572031,0.05607321937661236,1899.0752029418945,1969.611011505127,2098.427444458008
test,calibrated,4543,2023-06-01,5,1984.0,1934.0,-0.12044833465336267,-0.04069480629706943,0.06239166867592394,1758.8614111302927,1904.8822631835938,2111.728227786302
test,calibrated,4543,2023-06-01,10,1984.0,1963.699951171875,-0.07626114119352058,-0.013003909510115133,0.06537226835726516,1838.323229204235,1958.3672676086426,2118.0318338655006
test,calibrated,4543,2023-06-01,20,1984.0,1921.300048828125,-0.08775414689506683,-0.01788395977808186,0.06281635748771439,1817.3163173601415,1948.8336181640625,2112.6252456014176
test,calibrated,4543,2023-06-01,30,1984.0,1968.5,-0.1159080956791497,-0.030700206426311022,0.07300260490428333,1766.8652181084897,1924.016258239746,2134.254944761378
test,calibrated,4544,2023-06-02,1,1885.4000244140625,1864.300048828125,-0.0447730940648165,-0.007976190082341439,0.05521367091980081,1802.8467057982343,1870.4215305057733,1992.4273790151783
